task id,run #,num clusters,individual,ensemble
359959,4,600,0.5878378378378378,0.581081081081081
359959,4,400,0.5878378378378378,0.5675675675675675
359959,4,200,0.5878378378378378,0.5405405405405406
359959,4,100,0.5878378378378378,0.5878378378378378
359959,4,50,0.5878378378378378,0.581081081081081
359959,4,25,0.5878378378378378,0.5540540540540541
359959,4,10,0.5878378378378378,0.6013513513513513
359959,5,800,0.5675675675675675,0.5608108108108109
359959,5,600,0.5675675675675675,0.5405405405405406
359959,5,400,0.5675675675675675,0.5540540540540541
359959,5,200,0.5675675675675675,0.5472972972972973
359959,5,100,0.5675675675675675,0.5405405405405406
359959,5,50,0.5675675675675675,0.527027027027027
359959,5,25,0.5675675675675675,0.5743243243243243
359959,5,10,0.5675675675675675,0.5337837837837838
359959,2,800,0.5878378378378378,0.5945945945945946
359959,2,600,0.5878378378378378,0.6013513513513513
359959,2,400,0.5878378378378378,0.581081081081081
359959,2,200,0.5878378378378378,0.6081081081081081
359959,2,100,0.5878378378378378,0.6013513513513513
359959,2,50,0.5878378378378378,0.5608108108108109
359959,2,25,0.5878378378378378,0.6013513513513513
359959,2,10,0.5878378378378378,0.4864864864864865
190146,15,800,0.8941176470588236,0.8588235294117647
190146,15,600,0.8941176470588236,0.8588235294117647
190146,15,400,0.8941176470588236,0.8470588235294118
190146,15,200,0.8941176470588236,0.8352941176470589
190146,15,100,0.8941176470588236,0.8235294117647058
190146,15,50,0.8941176470588236,0.8352941176470589
190146,15,25,0.8941176470588236,0.8588235294117647
190146,15,10,0.8941176470588236,0.8470588235294118
359954,4,800,0.6216216216216216,0.6756756756756757
359954,4,600,0.6216216216216216,0.6756756756756757
359954,4,400,0.6216216216216216,0.6756756756756757
359954,4,200,0.6216216216216216,0.6486486486486487
359954,4,100,0.6216216216216216,0.6756756756756757
359954,4,50,0.6216216216216216,0.6756756756756757
359954,4,25,0.6216216216216216,0.6756756756756757
359954,4,10,0.6216216216216216,0.6756756756756757
190146,6,800,0.8588235294117647,0.8235294117647058
190146,6,600,0.8588235294117647,0.8235294117647058
190146,6,400,0.8588235294117647,0.8470588235294118
190146,6,200,0.8588235294117647,0.8470588235294118
190146,6,100,0.8588235294117647,0.8235294117647058
